date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:32:48	48781/48781	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:31:59%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/flags/br.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/flags/br.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:32:50	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2215802bb9-8aba-565b7993ce2fc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/style.css)
13:32:51	35514/35514	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2215802bb9-8aba-565b7993ce2fc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.eot?	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/style.css)
13:32:52	48781/48781	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:31:59%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/flags/de.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/flags/de.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:32:52	35304/35304	---M--	200	added ('OK')	application/x-font-ttf	etag:%2215802bbc-89e8-565b7993ce6e4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.ttf	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/style.css)
13:32:53	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:32:17%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-12.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-12.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:32:54	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:32:18%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/elements/14.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/elements/14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:32:56	180772/180772	---M--	200	added ('OK')	image/svg+xml	etag:%2215802bba-2c224-565b7993ce2fc%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.svg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/fonts/Simple-Line-Icons.svg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/simple-line-icons/style.css)
13:32:56	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:32:20%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-11.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-11.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22157e27f8-2876e-565b7993cd744%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/font-awesome/css/font-awesome.min.css)
13:33:00	48790/48790	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:10%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/elements/07.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/elements/07.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:01	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22157e27f8-2876e-565b7993cd744%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/font-awesome/css/font-awesome.min.css)
13:33:03	48790/48790	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:11%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/elements/11.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/elements/11.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:08	48832/48832	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:21%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-3.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-3.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:11	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:32:35%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-2.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-2.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:14	48832/48832	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:26%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-6.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-6.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:17	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2215802bb0-185be-565b7993cdb2c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.eot	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:18	48835/48835	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:26%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-18.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-18.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:19	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2215802bb0-185be-565b7993cdb2c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.eot?	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfontd41d.eot	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:19	44720/44720	---M--	200	added ('OK')	text/plain	etag:%2215802baf-aeb0-565b7993cdb2c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.woff2	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.woff2	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:20	56468/56468	---M--	200	added ('OK')	application/x-font-woff	etag:%2215802bb2-dc94-565b7993cdf14%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.woff	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.woff	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:21	99564/99564	---M--	200	added ('OK')	application/x-font-ttf	etag:%2215802bb3-184ec-565b7993cdf14%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.ttf	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.ttf	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:22	48832/48832	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:30%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-1.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-1.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:28	48835/48835	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:37%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-15.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-15.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:28	185225/185225	---M--	200	added ('OK')	image/svg+xml	etag:%2215802bb1-2d389-565b7993cdb2c%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.svg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/fonts/weathericons/weathericons-regular-webfont.svg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:30	712/712	---M--	200	added ('OK')	image/svg+xml	etag:%2215762699-2c8-565b7993c69e4%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/svg/cd-arrow.svg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/svg/cd-arrow.svg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/css/app.css)
13:33:31	64654/64654	---M--	200	added ('OK')	text/html	etag:%22159a10ee-fc8e-565bbe7ee5800%22	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard1.html	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dashboard1.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:33	48835/48835	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:44%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-19.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-19.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:36	251/-1	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:00%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/color-palettes	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/color-palettes.html	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/typography.html)
13:33:43	48835/48835	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:53%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-14.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-14.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:46	48835/48835	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:55%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-13.png	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/portrait/small/avatar-s-13.png	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/index.html)
13:33:50	48808/48808	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:32:58%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/dragula.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/dragula.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/taskboard.html)
13:33:54	48823/48823	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:02%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/pickadate/picker.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/components-datepicker.html)
13:33:57	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:20%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/dropzone.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/dropzone.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/upload.html)
13:33:58	48820/48820	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:09%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/sweetalert2.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/sweetalert2.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/sweet-alerts.html)
13:34:01	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:24%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/katex.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/katex.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/editor.html)
13:34:02	48805/48805	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:13%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/toastr.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/toastr.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/toastr.html)
13:34:03	251/251	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:27%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.eot	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.12b.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/katex.min.css)
13:34:04	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:28%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/highlight.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/highlight.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/editor.html)
13:34:05	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:29%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/quill.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/quill.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/editor.html)
13:34:07	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:31%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/quill.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/quill.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/editor.html)
13:34:07	48790/48790	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:16%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/wNumb.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/wNumb.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/nouislider.html)
13:34:09	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:33%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/hopscotch.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/js/hopscotch.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/tour.html)
13:34:11	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:35%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/tour.min.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/tour.min.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/tour.html)
13:34:12	48775/48775	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:23%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/dropzone.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/dropzone.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/upload.html)
13:34:17	48856/48856	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:31%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.woff2	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.12c.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/katex.min.css)
13:34:22	48778/48778	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:33%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/draggable.js	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/js/draggable.js	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/dragndrop.html)
13:34:24	251/251	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:49%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.woff	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/fonts/KaTeX_AMS-Regular.12d.delayed	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/vendors/css/katex.min.css)
13:34:26	48781/48781	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:37%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/crop-pic.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/crop-pic.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:27	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:51%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/15.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/15.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:29	48784/48784	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:38%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/1.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/1.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:31	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:55%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/3.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/3.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:33	48784/48784	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Mar%202018%2018:33:44%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/5.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/5.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:35	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:33:59%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/7.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/7.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:37	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:34:01%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/28.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/28.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:38	251/251	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:34:03%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/17.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/17.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
13:34:40	0/0	UR-MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2021%20Mar%202018%2018:34:05%20GMT	https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/21.jpg	/home/ian-dot/websites/p4/pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/app-assets/img/gallery/21.jpg	(from https://pixinvent.com/apex-angular-4-bootstrap-admin-template/html-demo-3/image-cropper.html)
